S_curve_1,S_curve_2,S_curve_3,S_curve_4,S_curve_5,S_curve_6,S_curve_7,S_curve_8,S_curve_9,S_curve_10,S_curve_11,S_curve_12,S_curve_13,S_curve_14,S_curve_15,S_curve_16,S_curve_17,S_curve_18,S_curve_19,S_curve_20,S_curve_21,S_curve_22,S_curve_23,S_curve_24,S_curve_25,S_curve_26,S_curve_27,S_curve_28,S_curve_29,S_curve_30
0.9246028378754163,0.9980839408850276,0.0948776858291886,0.66703470009173,0.07592936055788077,0.041924575516319285,0.20530357964213264,0.9812078635934967,0.9987684779404207,0.9501378362222861,0.13437897166618168,0.19688468251314103,0.8340772605083371,0.9976767615583535,0.9983961343980491,0.8165200571688557,0.8462772546533424,0.49831523198240213,0.02480987899491373,0.29391841609271296,0.038201603999829525,0.16598837320389942,0.2849055801085467,0.9994125601854267,0.9915936065716017,0.5349706486819813,0.009963184253212702,0.7169872094233414,0.9581423461025855,0.7926846926196777
0.9275709081712529,0.9981795995949503,0.10031704573047454,0.6762225074821538,0.08036754060787112,0.04483197673096548,0.2099739041825765,0.9825971834511207,0.9988222129027,0.9515258037284814,0.13709148210119063,0.20082223428880777,0.8403487677562257,0.9978498696414448,0.9984994065313132,0.8196579486725185,0.8499454194420845,0.5041572479412685,0.025798297627263028,0.3051450683560596,0.04039586033685362,0.1771160470482297,0.2969045505585723,0.999449237729277,0.9919258648058682,0.5499646552391091,0.010768172564766268,0.72271708167711,0.9591918162219845,0.8001120625781596
0.9304309293034339,0.9982704908463412,0.1060317145356948,0.6852764080521254,0.08504126467939496,0.047930914607584946,0.2147217650739953,0.9838854765013784,0.9988736058933224,0.9528770518178831,0.13984990001173056,0.20481845111436717,0.8464268723483647,0.9980101049005381,0.9985960383725205,0.8227538248872457,0.8535412019494905,0.5099981289754612,0.02682501138323265,0.3166082562554937,0.04271055538416363,0.18882081571177545,0.30919036582894743,0.9994836264477301,0.9922450934133001,0.5648684370502494,0.011637436427683608,0.7283748953561024,0.960216066204068,0.8073380109766086
0.9331861510061558,0.9983568514349233,0.11203138805689399,0.6941916257863722,0.0899601985027443,0.051232571970263145,0.21954714865530578,0.9850798481200052,0.998922758758472,0.9541924463610668,0.14265464453030538,0.20887340590430506,0.8523142436538348,0.9981584209040826,0.9986864557199311,0.8258078496287824,0.8570653086584504,0.5158362814327293,0.02789141617105084,0.32829861418295486,0.04515164247632138,0.20111005360568238,0.3217519169310838,0.9995158690294946,0.9925517953909991,0.579655890553577,0.012575979786370185,0.7339597607920288,0.96121564787993,0.8143633474177603
0.9358397790994577,0.9984389064734585,0.11832561158392643,0.7029637666928774,0.09513406865218753,0.054748581271086165,0.22444997733626057,0.9861869384625895,0.9989697689345853,0.9554728386578005,0.1455061238015716,0.21298713732581065,0.8580137773333921,0.9982957011140245,0.9987710572135063,0.8288202006681786,0.8605184751273329,0.5216701146382269,0.028998951677052666,0.34020573913768376,0.04772529228498055,0.21398813044839446,0.334576638010943,0.9995460992851775,0.9928464549363535,0.5943017384062063,0.013589174679262295,0.7394708692262645,0.962191103709833,0.8211892463085991
0.9383949713754258,0.9985168699605064,0.12492371159072889,0.711588820843352,0.10057261781343137,0.05849101275504655,0.22943010761812063,0.9872129479139352,0.9990147296376373,0.9567190653411045,0.14840473428220832,0.21715964875220398,0.8635285722795732,0.9984227639638329,0.9988502160489838,0.8317910692322156,0.8639014639633185,0.5274980426259824,0.030149102153746693,0.35231820740659436,0.05043789144600491,0.22745606501911195,0.3476505233709881,0.9995744426975831,0.9931295381014734,0.6087816958223217,0.014682784706555076,0.7449074918631859,0.9631429668021559,0.8278172228142979
0.9408548339664073,0.9985909453222411,0.13183472143404668,0.7200631624827031,0.1062855545509977,0.06247235710187391,0.23448732817918658,0.9881636619059366,0.9990577300444441,0.9579319483067478,0.1513508600280645,0.22139090723646437,0.8688619082678284,0.9985403675797099,0.9989242815860371,0.8347206595053162,0.8672150628398582,0.5333184858594652,0.031343397169335124,0.36462360059253884,0.0532960397947431,0.24151119361799997,0.360958159663334,0.9996010169381584,0.9934014934286707,0.6230726223655388,0.015862989372004966,0.7502689787788428,0.9640717609410934,0.8342491086704223
0.9432224181675084,0.9986613259285314,0.13906730114391572,0.7283835482942941,0.11228249737523718,0.06670550182591656,0.23962135803386972,0.989044474985736,0.9990988554663075,0.9591122946666796,0.15434487196926738,0.2256808425079857,0.8740172244049552,0.9986492141684552,0.9989935808567828,0.8376091881336332,0.870460082560909,0.5391298729372989,0.03258341231268986,0.37710854115939607,0.056306546038467256,0.25614686296649003,0.374482773678842,0.9996259323516313,0.9936627525672144,0.6371526573394012,0.017136409212891748,0.7555547576936137,0.9649780006225605,0.8404870280331234
0.9455007176858468,0.9987281955844404,0.14662965151786786,0.7365471139196129,0.11857291296403367,0.07120370068014469,0.2448318447741199,0.9898604140448511,0.9991381875153111,0.960260896724944,0.15738712717403205,0.2300293459957483,0.8789980984459536,0.9987499540941465,0.9990584199805599,0.8404568837319613,0.8736373551742767,0.54493064228022,0.0338707698473354,0.3897587375209067,0.059476421684692304,0.27135215797136797,0.3882062958906088,0.999649292410781,0.9939137308716182,0.6510013373134256,0.018510131603416365,0.7607643326176754,0.9658621910977808,0.846533373530966
0.9476926662894241,0.9987917289982503,0.15452942285836557,0.7445513688409865,0.12516604846250354,0.07598053528414431,0.25011836290213413,0.9906161606445752,0.9991758042635702,0.9613785319746736,0.16047796810198287,0.23443626988116684,0.883808227036138,0.9988431896645324,0.9991190854905836,0.8432639863940986,0.8767477321360968,0.5507192437954621,0.03520713930752159,0.40255903854897584,0.06281287303452086,0.28711167515114805,0.40210943962187945,0.9996711941431498,0.994154827981743,0.664599694735783,0.01999173708313907,0.7658972823782424,0.9667248284240545,0.8523907826656496
0.9498011358290097,0.9988520922270876,0.16277361883471309,0.7523941897441269,0.13207085786598358,0.08104986818152586,0.2554804122633268,0.9913160723937563,0.999211780395725,0.9624659631148155,0.16361772184785864,0.23890142618392302,0.8884514069220086,0.9989294786468029,0.9991758455777723,0.8460307472072385,0.8797920825281813,0.5564941405148247,0.03659423802898172,0.4154934972200052,0.06632329104161179,0.3034053525055859,0.4161717954049654,0.9996917285314116,0.9943864283850199,0.6779303370033851,0.021589326022975683,0.7709532590376058,0.9675663995222193,0.8580621146924237
0.9518289346071044,0.9989094431011636,0.17136849610540233,0.760073812483638,0.13929592258797827,0.08642578653281298,0.2609174165885671,0.9919642033524955,0.9992461873549555,0.9635239380852832,0.16680669937654638,0.2434245858841409,0.8929315171620521,0.9990093375312199,0.9992289512567527,0.8487574277709502,0.8827712913296881,0.5622538102028029,0.038033831606469254,0.428545442958479,0.07001523883022645,0.3202083661326779,0.43037193978763,0.9997109808890031,0.9946089019611148,0.6909775057724633,0.023311545396210904,0.7759319862110379,0.9683873822403459,0.8635504280947408
0.9537788060688236,0.9989639316276168,0.18031946050253003,0.7675888227791484,0.14684936642574747,0.0921225356692533,0.266428722154653,0.9925643234497921,0.999279093482785,0.9645531901192951,0.1700451947504525,0.24800547808429133,0.8972525023573684,0.9990832445599531,0.9992786374587639,0.8514442997212655,0.8856862577442998,0.5679967469312605,0.039527734269647105,0.44169756207946365,0.07389643666046539,0.3374911029132984,0.44468755753566497,0.9997290312125299,0.9948226045093751,0.7037271166853093,0.025167615370393533,0.7808332572935952,0.969188245423216,0.8688589587518138
0.9556534277903996,0.9990157003748978,0.1896309607538335,0.7749381457725589,0.1547387652617517,0.09815444177510342,0.27201359657191304,0.9931199369150753,0.9993105641529281,0.9655544378116898,0.1733334843502891,0.2526437892142309,0.9014183569117923,0.9991516425373863,0.9993251240559157,0.8540916442603594,0.8885378935838414,0.5737214626172567,0.04107780916837011,0.4549319855801216,0.07797474412574404,0.35521921706810966,0.4590955758846695,0.9997459545123704,0.9950278782594052,0.716166780051125,0.027167355377321033,0.7856569336047934,0.9699694489871594,0.8739910988824425
0.9574554107419387,0.9990648848385973,0.19930638089644828,0.7821210345781257,0.1629710519785869,0.10453582303500102,0.277671227707701,0.993634299733257,0.9993406618994343,0.9665283852020795,0.17667182609042698,0.257339162282796,0.9054331103220444,0.9992149414371198,0.9993686168209999,0.8566997516922817,0.891327121709035,0.5794264885207899,0.042685968557859784,0.4682303833890058,0.08225813936729141,0.37335377635239936,0.47357230922004134,0.9997618211228124,0.9952250523651384,0.7282858033422188,0.02932120925212227,0.7904029424600229,0.9707314439998413,0.8789503768338898
0.9591872988020392,0.9991116137895798,0.20934793271518667,0.7891370579567826,0.17155241721705286,0.11128088868333344,0.2834007227543575,0.9941104361407125,0.9993694465393586,0.9674757218717349,0.1800604586300307,0.26209119617935805,0.9093008134903159,0.9992735208199144,0.9994093083268122,0.8592689209651634,0.8940548745278601,0.5851103766993652,0.04435417387371485,0.48157406405478714,0.08675469509353,0.3918515011361242,0.48809361232115833,0.9997766969929798,0.9954144433827676,0.7400751766445606,0.031640268958310784,0.7950712751774232,0.9714746727646072,0.883740437770812
0.9608515685029053,0.9991560096052524,0.21975654971169958,0.7959860872444485,0.18048820676970664,0.11840362552831947,0.28920110744997646,0.9945511541857184,0.9993969752901938,0.9683971230531565,0.1834996005812655,0.26689944502873547,0.9130255260446031,0.9993277320758951,0.9994473787887124,0.8617994592202898,0.8967220925517807,0.5907717014164574,0.046084435686143864,0.4949440787470346,0.09147255119924065,0.4106650967012454,0.5026350401022712,0.9997906439597274,0.9955963557329184,0.7515275424297939,0.03413629633336039,0.7996619850287594,0.9721995689090142,0.8883650253063994
0.9624506289856236,0.9991981885847565,0.23053178427315232,0.8026682826611407,0.18978281657290239,0.1259176716987511,0.2950713254600107,0.9949590603816098,0.9994233028822781,0.9692932497513232,0.18698944971593054,0.27176341760281353,0.9166113046459715,0.9993779005034468,0.9994829968539249,0.8642916813484035,0.8993297230098994,0.5964090605011176,0.047878813522242804,0.5083213283539278,0.09641988379104502,0.4297436758959497,0.5171720116259813,0.9998037200036175,0.9957710821474399,0.7626371511920998,0.03682174219877714,0.804175185142626,0.9729065574771902,0.8928279641059902
0.9639868221463277,0.9992382612488396,0.24167170985326983,0.8091840791237136,0.19943958643542473,0.13383617757941454,0.30101023792740395,0.9953365734844573,0.9994484816663909,0.9701647488756666,0.1905301821719468,0.2766825767921857,0.9200621922567176,0.9994243272364092,0.9995163203408878,0.8667459095535702,0.9018787185209243,0.6020210766561521,0.0497394155445821,0.5216866723981282,0.10160487044263518,0.44903326596733883,0.5316799760611441,0.9998159794890142,0.9959389041012011,0.7733998046178633,0.03970976208001368,0.8086110463680701,0.9735960550256822,0.8971331434825476
0.9654624229550264,0.999276332625132,0.25317283009743047,0.8155341716800778,0.20946069381695917,0.14217165416455874,0.3070166231985133,0.9956859374296051,0.9994725617167377,0.9710122533818581,0.19412195166119037,0.2816563391410559,0.9233822083390444,0.999467291030392,0.9995474969317483,0.8691624729249096,0.9043700358226577,0.6076063987124886,0.05166839807381152,0.5350210384543738,0.10703565152598901,0.4684773901255178,0.5461345782093951,0.9998274733892775,0.9961000922292741,0.7838127880306524,0.042814227675415865,0.8129697951064537,0.9742684697224698,0.9012845019935166
0.9668796399299204,0.9993125025195164,0.2650299969294079,0.8217195006770023,0.21984704913965095,0.15093580936865522,0.3130891767316196,0.996009233463117,0.9994955909295206,0.971836382422541,0.19776488868023268,0.286684074448564,0.9265753399503097,0.999507049918297,0.9995766648209258,0.8715417070164688,0.9068046345585689,0.6131637028275445,0.05366796494244926,0.548305530741959,0.1127202874942096,0.48801771135905825,0.5605118212350882,0.9998382494979758,0.9962549067298971,0.7938747938819554,0.0461497331006946,0.8172517111190912,0.974924201448835,0.905286013039752
0.9682406157510663,0.9993468657742537,0.27723633966281735,0.82774123676719,0.2305981942748582,0.16013937318956764,0.3192265111942852,0.9963083915051927,0.9995176151172741,0.9726377415061861,0.20145909972560933,0.2917651054395978,0.9296455336980954,0.9995438427444424,0.9996039533224852,0.8738839534354821,0.9091834761208605,0.6186916936256083,0.05574036666649455,0.561521536582369,0.11866671202821677,0.5075947234075913,0.5747882243018125,0.9998483526269805,0.9964035977535934,0.8035858380438582,0.04973159481768235,0.8214571253178835,0.9755636419037967,0.9091416714593474
0.9695474279982594,0.9993795125134936,0.28978320719824985,0.8336007658544053,0.2417122059883138,0.16979191301855373,0.32542715675523864,0.9965852007830568,0.9995386780991519,0.9734169226632895,0.20520466651530744,0.29689870750804404,0.9325966885161955,0.9995778905860355,0.9996294834388985,0.8761895594392413,0.9115075225493209,0.6241891052784572,0.05788789942100229,0.5746508294565054,0.12488268100388232,0.5271484717667386,0.5889409729423302,0.9998578247922493,0.9965464057788382,0.8129471706087874,0.05357584403556142,0.825586417545861,0.9761871747108294,0.9128554811023443
0.9708020899989914,0.9994105283767726,0.30266012531114234,0.8392996740681297,0.2531856062430944,0.179901640829037,0.3316895615758146,0.9968413197707969,0.9995588217873316,0.974174504619171,0.2090016452182173,0.3020841085352958,0.935432649221082,0.9996093980701334,0.9996533683936132,0.8784588775407719,0.9137777354851297,0.6296547025246357,0.060112903805287006,0.5876756674656745,0.13137571728876377,0.5466192862856399,0.6029480601631132,0.9998667053880642,0.9966835619746484,0.821961182819368,0.05769921025230447,0.8296400143541959,0.9767951755266039,0.9164314433663514
0.9720065517733022,0.9994399947410764,0.3158547709206191,0.844839732851677,0.2650132813437181,0.19047521444372692,0.338012092505278,0.9970782854732344,0.9995780862697018,0.9749110529726733,0.21285006569335263,0.30732048878668566,0.9381572008074182,0.9996385545936626,0.999675714129705,0.8806922651234824,0.915995075178682,0.6350872816260348,0.06241776338298916,0.6005788860937153,0.13815305143870119,0.5659485064053678,0.6167884165033821,0.9998750313504362,0.996815288550474,0.8306313116444688,0.06211909448767361,0.8336183867819069,0.9773880121514984,0.9198735466680428
0.9731627010632643,0.9994679889320113,0.3293529650525142,0.85022288424003,0.277188411949023,0.20151753556605784,0.34439303598362075,0.9972975220902109,0.9995965098889901,0.9756271203801002,0.21674993074070106,0.3126069808883548,0.9407740634406606,0.9996655354535326,0.9996966197767444,0.8828900840649346,0.9181604995503986,0.6404856712606224,0.064804902981859,0.6133439842814434,0.14522155843434578,0.5850791804118293,0.6304420275238402,0.9998828373103458,0.996941799093766,0.8389619433916372,0.06685353065177024,0.8375220481441267,0.9779660446416438,0.9231857568212887
0.9742723644357328,0.9994945844246121,0.34313868596923597,0.8554512263959373,0.28970241597925395,0.21303154775220592,0.35083059915461057,0.9975003490967447,0.9996141293184831,0.9763232467437643,0.22070121536561405,0.31794266988688047,0.943286888104718,0.9996905028933912,0.9997161780878848,0.8850527003698594,0.9202749633034155,0.6458487333503903,0.06727678673778187,0.6259552029554984,0.15258769067608427,0.6039567212174529,0.6438900374832681,0.9998901557374515,0.9970632988955846,0.8469583176070735,0.0719211334009762,0.8413515518344368,0.9785296254222774,0.9263720082892009
